,x,y
0,3.528104691935328,-8.954665611936756
1,0.8003144167344466,3.86902497859262
2,1.9574759682114784,-5.1080513756887305
3,4.481786398402916,-11.806321841224122
4,3.735115980299935,-0.2818222833865487
5,-1.954555759752822,4.283318705304176
6,1.9001768350511787,0.6651722238316788
7,-0.3027144165953958,3.024718977397814
8,-0.2064377035871157,-6.343220936809636
9,0.8211970038767447,-3.627411659871381
10,0.288087142321756,-6.72460447775951
11,2.90854701392595,-3.595531615405413
12,1.5220754502939868,-8.13146282044454
13,0.24335003298565683,-17.26282602331677
14,0.8877264654908513,1.7742614225375284
15,0.6673486547485337,-4.017809362082619
16,2.9881581463152123,-16.301983469660446
17,-0.41031652753160175,4.627822555257742
18,0.6261354033018027,-9.072983643832423
19,-1.7081914786034496,0.5194539579613895
20,-5.105979631668157,7.2909056217753685
21,1.3072371908807212,1.2898291075741066
22,1.7288723977190115,11.394006845433006
23,-1.4843300408128839,-12.348258203536526
24,4.539509247975215,4.02341641177549
25,-2.9087313491975295,-6.848100909403132
26,0.09151703460289214,-8.707971491818817
27,-0.3743677000516672,-5.788496647644155
28,3.065558428716915,-3.1155253212737266
29,2.93871753980057,0.5616534222974544
30,0.3098948513938326,-11.651498407833564
31,0.7563250392043471,9.008264869541872
32,-1.7755714952602255,4.656624397304599
33,-3.961592936447854,-15.362436862772238
34,-0.6958242986523052,14.882521937955996
35,0.3126979382079601,18.958891760305832
36,2.4605813614554415,11.787795711596507
37,2.4047596975688226,-1.799248358123509
38,-0.7746536348159045,-10.707526215105425
39,-0.6046055011506711,10.544517269311367
40,-2.0971059301341852,-4.031769469731796
41,-2.8400358743579504,12.224450703824274
42,-3.4125403812500252,2.082749780768603
43,3.9015507904635793,9.766390364837127
44,-1.019304363503307,3.5636639717440186
45,-0.8761486032223728,7.065731681919481
46,-2.5055907200998524,0.10500020720820478
47,1.5549807116638201,17.858704939058352
48,-3.227795695115903,1.2691209270361992
49,-0.4254805604279374,4.019893634447016
50,1.1813786012882859,118.16702299089806
51,1.7858704939058352,167.34000668115232
52,-1.1561824318219127,-86.53321524396081
53,-0.7699160744453164,-70.36106722107102
54,-0.216949569936649,-25.08505918725465
55,-1.3707599825430605,-109.84376722243998
56,1.6709430327888573,152.3142069998084
57,0.44103290727315136,47.918824361446454
58,0.4814814737734622,43.40560774922018
59,-1.139802455426774,-72.35124542534032
60,0.7732529774025997,62.178312510166386
61,-0.11747454641811148,-9.019490510114434
62,0.7065731681919482,73.52464467156871
63,0.8443629764015471,55.176536468886354
64,1.6595507961898721,137.48426255075185
65,1.412327706037443,103.15807188352255
66,0.39009332268792646,32.085654061838326
67,-1.5023965693817127,-103.86961254566141
68,-1.1474686524111024,-108.97216055848615
69,-0.0392828182274956,-7.1596220289632
70,-2.0699850250135325,-159.5106362105588
71,0.06485610634357618,28.463227748396747
72,-0.6848100909403132,-49.557926628548145
73,0.6937731526901325,55.08929667894087
74,0.280441705316296,29.11019893588553
75,0.9500884175255894,86.94449533434987
76,0.0875512413851909,21.626410847789032
77,-1.0326431018921296,-72.19030603662713
78,0.010500020720820478,14.666738423283011
79,-0.1871838500258336,-23.556123627814152
80,1.7133427216493666,139.53163463619924
81,-0.7614922118116233,-58.53967707512292
82,-0.1016972745548716,-12.9636477546925
83,0.9432607249694948,78.83972416894242
84,1.0170209914132446,89.8990086861455
85,-1.6567151023219537,-129.37877083331225
86,-0.761573388256559,-65.12191194303345
87,-0.7306777528648248,-63.68440535212108
88,0.9367424635352571,66.24313573847675
89,0.9222066715665268,88.0340451332053
90,-1.1029062129553697,-74.75042779679838
91,-0.056133020448757114,4.302805400486165
92,0.07826017516166135,13.069458687020163
93,0.42833187053041766,35.63393375255153
94,-0.10730527629117469,3.0293466620330305
95,0.2082749780768603,19.829881143215776
96,0.44819528442331247,53.47148828268255
97,-0.8887202573536308,-70.73544600599737
98,-1.0225068436356035,-70.380408947197
99,1.4882521937955997,125.73062409201025
100,-0.29039710080386677,-22.09039826419302
101,-0.955945000492777,-58.543162852971044
102,0.6350314368921064,58.084127776025156
103,-1.5706234086334527,-99.0218612730427
104,-0.6579510447611686,-39.61667085035535
105,1.8831506970562544,170.66661737854025
106,0.43904295767204254,43.586090614800206
107,0.4064154936762062,55.119578751740384
108,1.336527949436392,122.49559640063717
109,-0.8612256850547025,-77.0240648746488
110,-0.4990166379941829,-27.24655302952558
111,-0.3595531615405413,-13.278017271033633
112,1.4893559620744803,136.08127628915102
113,-0.3627411659871381,-9.38362350163116
114,-0.06964157844693558,-4.245708212481297
115,-0.34796185592084583,-21.91535336765164
116,-0.3091144447717088,-14.409033964847119
117,-0.3646935443916854,-29.652472697623182
118,-0.3691818379424436,-7.990353410269236
119,1.454273506962975,119.84409410800772
120,0.025405208385016018,1.4172192631827194
121,0.14844958138007808,11.771652241805839
122,-0.6920498477843912,-46.444541307183435
123,0.7863279621089762,75.87712615212979
124,0.242117960985123,22.109961587583218
125,-0.65240858238702,-42.0152908624576
126,-1.2704849984857336,-101.10177362507599
127,-1.7062701906250126,-137.30381801874034
128,0.02033418170524325,-0.445075261750306
129,0.12691209270361992,21.06761017272441
130,0.05616534222974544,1.7787784935176987
131,0.7666631816450861,55.48661017641835
132,1.4013448312919596,123.53663328255817
133,0.3960865849565602,41.32531601526659
134,-1.3749512934180188,-103.81702516600986
135,-1.4013472930393105,-109.27912305277711
136,-0.09038200727694681,3.5032763123958723
137,-1.0799315083634233,-75.71260925281472
138,0.9492464735582357,96.06754265471227
139,1.1394006845433007,96.48453873740698
140,0.46616642603403075,53.589140274220114
141,-0.8031413873416283,-65.90759333710476
142,-0.17531640232701995,6.198876777992638
143,0.4393917012645369,47.64921290232649
144,0.5072389511096153,45.97250108270393
145,1.3709890062911214,114.02495626797418
146,1.6815767162673276,135.12752007768555
147,-1.17312340511416,-85.02773849078537
148,-1.184686590411552,-84.32980391278333
149,0.06651722238316789,-7.809900634751969
150,-0.9444462559182504,-69.16374266471821
151,1.5133280825732052,133.24126474113592
152,-0.8264385386590144,-52.025383168645234
153,-1.7262826023316769,-141.72160680088896
154,1.2248705641936597,104.21417098105297
155,-0.6006575576577885,-54.7673544392471
156,1.265077838088766,109.28003273944061
157,2.259308950690852,172.93227788071536
158,0.947251967773748,75.28936156740568
159,-0.0984525244254323,-1.107194574838957
160,-0.40317694697317963,-28.607767668734876
161,0.8024563957963952,60.9993969482844
162,-2.004215715498915,-151.31231845711392
163,-0.85172919725359,-68.86608046196726
164,0.3960067126616453,45.83461529614877
165,-0.7047002758562337,-62.26818391109796
166,-2.3205942757907416,-196.77088004035147
167,0.03700572191014953,1.647381528526477
168,-0.3909533751876011,-19.715476496991005
169,0.27687190584612803,25.17409827344308
170,0.47043314484648185,49.942078773095204
171,-1.0612222874459092,-83.36524471740952
172,0.01747915902505673,4.657006470826802
173,-0.13298842230959199,17.16815713089329
174,0.19655740072878491,1.9687989707912763
175,1.8492637284793418,162.84579255080823
176,1.5199948607657727,124.27330570852256
177,0.9444794869904138,84.18809507168478
178,1.5430145954067358,119.9082762742894
179,-0.461584604814709,-27.288842497469968
180,-2.659172237996741,-219.2334561155676
181,-0.4700328827008748,-38.03286559373406
182,-0.9456157955562914,-73.59303223790282
183,-0.24133779145310455,-16.059633091490234
184,1.738872677454511,149.98166333519677
185,0.3930629339800916,39.074905938064525
186,-0.1098827793093138,-11.88944731798073
187,0.008627898917576322,-18.540355453672255
188,-0.057469518465394644,-0.292103094475751
189,-0.2918373627478628,-9.97653270387327
190,-0.4810271184607877,-31.545859231623616
191,-0.9191134448699437,-46.22219327201874
192,-1.226196191783019,-97.9475985852117
193,-1.1573552591908536,-82.26013674419353
194,-1.3032427541123157,-108.71073038510379
195,0.5785214977288784,57.528610741900216
196,0.04949498165009074,14.18205274027904
197,1.3263858966870303,107.22567232948884
198,-0.5457119740177824,-32.98646264262244
199,0.6051200840821667,75.46896608299963
200,-1.1401963009349616,-96.38734020354674
201,1.9507753952317897,167.41431198419056
202,2.759355114021582,236.80174371785174
203,1.285984007080293,107.5460091301092
204,-0.31197610791621294,-26.97008134092734
205,-1.6138978475579515,-125.87024387322998
206,1.658130679618188,133.56050497251871
207,0.4960009463439622,43.69444925890591
208,-1.6169560443108344,-116.07796508153073
209,0.7471883342046318,74.0253591629155
210,0.42625873077810095,46.592188599812395
211,-0.41361898075974735,-21.327558820544073
212,0.7811981017099934,62.81577209668791
213,0.052165079260974405,7.782514636061219
214,0.09419230031014657,-3.5832606229935333
215,1.1244191845103682,103.51893931609469
216,-0.35343174875719907,-14.69473890072655
217,0.7858038268311726,54.20385307175743
218,1.2980219723262212,109.4203303461016
219,-0.7447548220484399,-62.268019278757755
220,0.553132064207584,55.817366077447865
221,0.6536185954403606,64.07772383201761
222,-0.10321885179355784,13.727020793553672
223,-0.11816404512856976,-10.477955295291066
224,0.0328087476137118,20.565574213186057
225,-0.3030982534240727,-3.7273116619699476
226,0.7231004937377982,84.03620884215087
227,-0.044595426455857026,18.29054118734212
228,0.9494208069257608,93.3090845057982
229,1.1541840304940192,87.81609793621959
230,-0.34994336458910474,-35.63272187363384
231,-0.9443684908242939,-60.69856147590009
232,0.8672766288084278,61.50937760004223
233,-0.6471814318477607,-50.40442555614414
234,0.6915387510701866,78.38086725578842
235,-0.45380404105200106,-37.85510171691566
236,-0.21416665620008424,-10.290185199605254
237,-1.3597807255038137,-106.21821691470295
238,-0.4380743016111864,-29.632040676821344
239,-1.3342584714027534,-114.08258135832565
240,0.1725044164928659,10.609459561196438
241,-0.03576807186022113,7.736582419036651
242,-0.5963140384505081,-51.062003469944834
243,-0.40630313044506255,-32.067060574780626
244,1.6819217400731377,131.4148472193382
245,0.2134800489101689,34.578612529603234
246,0.03976673458649517,8.23908786578832
247,0.28912050527881217,23.228468190472228
248,0.33003511451031164,33.91763800837345
249,-0.9128222254441586,-73.58971386330016
250,1.1002843382203737,84.75939420101983
251,-0.20515826376580087,-8.401430857185005
252,1.3124703671409963,118.35205337156158
253,-0.1162297003871491,7.32352550222952
254,0.35281660649437835,31.999617146949028
255,-0.1550100930908342,12.921794039010912
256,0.587259379399826,31.522929871831824
257,1.0963468456657985,85.94849478886657
